,event,eta,phi,PT,jmass,ntrk,btag,hadem
362,1085,2.385,-1.676,12.94,0.11,1.0,31.0,13.08
363,1087,-0.985,1.888,62.38,0.11,1.0,12.0,68.14
364,1089,0.596,1.488,104.87,0.11,-1.0,19.0,122.14
365,1094,0.283,-1.177,207.94,0.11,-1.0,38.0,214.09
366,1096,2.026,-1.769,36.7,0.11,1.0,26.0,78.99
367,1100,-1.848,-3.125,22.11,0.11,1.0,28.0,24.08
368,1102,0.035,-1.359,240.61,0.11,1.0,32.0,447.02
369,1102,-0.027,-0.994,204.95,0.11,-1.0,32.0,453.07
370,1108,-0.979,1.395,152.3,0.11,1.0,22.0,156.01
371,1111,1.213,1.348,29.42,0.11,1.0,19.0,31.08
372,1111,-2.109,-1.549,22.76,0.11,-1.0,29.0,99.2
373,1115,1.742,2.25,82.1,0.11,1.0,36.0,96.51
374,1116,-1.823,2.755,46.52,0.11,1.0,29.0,49.2
375,1118,-2.069,-0.335,32.78,0.11,1.0,25.0,34.08
376,1121,1.537,1.185,92.44,0.11,-1.0,18.0,95.14
377,1139,-0.166,3.057,128.54,0.11,-1.0,20.0,152.19
378,1140,0.768,1.914,139.6,0.11,1.0,13.0,155.12
379,1140,-1.954,1.808,19.02,0.11,1.0,16.0,20.0
380,1142,1.218,2.649,35.85,0.11,1.0,31.0,38.14
381,1145,-0.812,1.91,535.06,0.11,1.0,30.0,573.05
382,1145,1.44,2.534,24.9,0.11,1.0,19.0,25.15
383,1154,-0.932,-2.167,97.99,0.11,-1.0,19.0,107.05
384,1158,-1.673,1.865,50.91,0.11,-1.0,13.0,54.18
385,1166,-2.044,0.251,72.1,0.11,-1.0,17.0,74.11
386,1169,1.855,-0.412,66.05,0.11,-1.0,29.0,67.06
387,1170,1.374,1.499,73.44,0.11,-1.0,32.0,76.18
388,1172,2.379,2.897,15.02,0.11,-1.0,35.0,15.0
389,1173,0.359,-1.605,58.79,0.11,-1.0,36.0,67.07
390,1185,0.437,2.035,23.08,0.11,1.0,11.0,26.0
391,1186,-0.211,1.518,100.65,0.11,-1.0,24.0,111.25
392,1186,1.762,-0.644,34.06,0.11,-1.0,37.0,76.99
393,1196,1.507,2.072,41.3,0.11,-1.0,20.0,41.41
394,1198,1.01,-1.969,90.24,0.11,1.0,9.0,100.14
395,1205,-1.787,-2.532,71.45,0.11,-1.0,27.0,77.13
396,1205,2.22,-0.045,40.95,0.11,1.0,34.0,41.03
397,1205,2.128,0.673,26.77,0.11,-1.0,29.0,27.05
398,1207,-0.924,-2.591,92.55,0.11,1.0,28.0,95.1
399,1207,1.35,0.2,74.13,0.11,-1.0,31.0,74.03
400,1209,-0.589,0.438,120.28,0.11,1.0,12.0,122.02
401,1210,-0.214,-2.842,405.67,0.11,1.0,22.0,473.28
402,1220,1.123,1.72,23.41,0.11,-1.0,35.0,23.0
403,1229,1.478,-2.864,67.03,0.11,1.0,36.0,71.09
404,1230,0.982,-2.321,49.55,0.11,-1.0,23.0,52.03
405,1230,1.497,0.229,44.03,0.11,1.0,22.0,47.05
406,1237,2.047,2.126,16.45,0.11,1.0,23.0,18.13
407,1254,-1.747,2.321,21.37,0.11,-1.0,23.0,21.11
408,1263,-0.621,0.27,28.7,0.11,-1.0,33.0,31.0
409,1264,0.415,-2.532,86.23,0.11,-1.0,33.0,93.25
